iter	RMSE
174	0.001215897905
175	0.001211337542
176	0.001207058089
177	0.001203739224
178	0.001200218979
179	0.001196901947
180	0.001193794376
181	0.001189357325
182	0.001185079852
183	0.001181342994
184	0.001177498682
185	0.001174143113
186	0.001170887677
187	0.001168752789
188	0.001165043958
189	0.001162078051
190	0.001157425258
191	0.001153713865
192	0.001149716455
193	0.001146412568
194	0.001144077224
195	0.001141094073
196	0.001136012587
197	0.001131446085
198	0.001128284552
199	0.001125828589
200	0.001122020102
201	0.001119752205
202	0.001116012713
203	0.001112379766
204	0.001109661106
205	0.001106744813
206	0.001103393247
207	0.001100196248
208	0.001098035784
209	0.001095540254
210	0.001093104299
211	0.001090136494
212	0.001087334182
213	0.001085022223
214	0.001083248395
215	0.001081560389
216	0.001078859766
217	0.001075981723
218	0.001072875586
219	0.001070178293
220	0.001067502898
221	0.001063900901
222	0.00106119386
223	0.001058495169
224	0.001055451677
225	0.00105319762
226	0.001051293376
227	0.001048941009
228	0.001046132254
229	0.001043812047
230	0.00104147751
231	0.001039758124
232	0.001037622988
233	0.001034366637
234	0.001031766667
235	0.001029339216
236	0.001027025566
237	0.001023501614
238	0.001021698061
239	0.001019877477
240	0.001017826589
241	0.001013913639
242	0.001011755246
243	0.001009892332
244	0.001008508946
245	0.001006223291
246	0.001003159324
247	0.001000826488
248	0.0009980728877
249	0.0009961516819
250	0.0009944733884
251	0.0009927522736
252	0.0009903835707
253	0.0009885257968
254	0.0009874916958
255	0.0009859614753
256	0.0009836685862
257	0.0009811339367
258	0.0009784582333
259	0.0009770823482
260	0.0009750367851
261	0.0009723488683
262	0.0009701155588
263	0.0009677928008
264	0.0009660841632
265	0.0009644566846
266	0.0009622473639
267	0.0009600863463
268	0.000957823438
269	0.0009549141322
270	0.0009529903024
271	0.0009506836043
272	0.0009491910365
273	0.0009476634745
274	0.0009455399975
275	0.0009443770923
276	0.0009421774362
277	0.000939938378
278	0.0009377621535
279	0.0009361476311
280	0.000934915048
281	0.0009332280019
282	0.000931847647
283	0.000928269492
284	0.0009269642458
285	0.0009243417754
286	0.0009223545955
287	0.0009206761512
288	0.0009186973406
289	0.0009168271027
290	0.0009158293049
291	0.000912688309
292	0.0009103434495
293	0.0009087776152
294	0.0009077200912
295	0.0009067453783
296	0.0009048471962
297	0.0009033056213
298	0.0009019879169
299	0.0009006394713
300	0.0008988472699
301	0.0008972236479
302	0.0008955234371
303	0.0008938168001
304	0.0008929057516
305	0.0008913342863
306	0.0008900284867
307	0.0008881861389
308	0.0008867075928
309	0.000883990023
310	0.0008830680962
311	0.0008809511037
312	0.0008784655664
313	0.0008767758081
314	0.0008747331406
315	0.0008735542367
316	0.0008716134931
317	0.0008702612296
318	0.0008696927608
319	0.0008676545047
320	0.0008660507246
321	0.0008650158948
322	0.0008635593106
323	0.0008621339625
324	0.0008604484738
325	0.0008592107084
326	0.0008576380372
327	0.0008560169502
328	0.0008546327434
329	0.0008533948473
330	0.0008517617631
331	0.0008505339697
332	0.0008492221633
333	0.0008477994801
334	0.0008464203762
335	0.0008449614049
336	0.000843511059
337	0.000841720081
338	0.0008406929156
339	0.0008390495067
340	0.0008381028727
341	0.0008368945556
342	0.0008354019948
343	0.0008339044994
344	0.0008328029365
345	0.000831788589
346	0.000829464993
347	0.0008281866409
348	0.0008272817676
349	0.0008261954653
350	0.000824730677
351	0.0008238240277
352	0.0008226082899
353	0.00082091159
354	0.000819530242
355	0.0008179007211
356	0.0008164265171
357	0.0008152062087
358	0.0008142030041
359	0.0008127896551
360	0.0008116489442
361	0.0008106156271
362	0.000809612223
363	0.0008077688223
364	0.0008068711769
365	0.0008054050134
366	0.0008042646881
367	0.0008028387366
368	0.0008019022617
369	0.0008002083869
370	0.0007990030568
371	0.0007980433383
372	0.0007969622766
373	0.0007957449469
374	0.0007940633998
375	0.0007930466048
376	0.0007915818263
377	0.0007904135206
378	0.0007890217506
379	0.0007878965309
380	0.0007867698255
381	0.0007852260526
382	0.000784145694
383	0.000782849097
384	0.0007820945397
385	0.0007813513362
386	0.0007800917934
387	0.0007789336145
388	0.0007780033745
389	0.0007768156333
390	0.0007756264782
391	0.0007747570307
392	0.0007740091538
393	0.0007732215393
394	0.0007715268968
395	0.0007699374242
396	0.0007685615507
397	0.0007674240268
398	0.0007658983495
399	0.000763787007
400	0.0007626218984
401	0.0007619085187
402	0.0007606447811
403	0.0007589815036
404	0.000758128921
405	0.0007569415825
406	0.0007556275055
407	0.000754753092
408	0.0007540445259
409	0.0007531893157
410	0.0007522282189
411	0.0007507285818
412	0.0007495605728
413	0.0007483479247
414	0.0007471953315
415	0.0007462309758
416	0.0007457773557
417	0.0007446503194
418	0.0007438822023
419	0.0007431350685
420	0.0007421966912
421	0.0007406979602
422	0.0007397285408
423	0.0007386838806
424	0.0007376759914
425	0.0007367742311
426	0.0007358444953
427	0.0007350701293
428	0.0007344773285
429	0.0007336761433
430	0.0007331652673
431	0.0007323248373
432	0.0007312693477
433	0.0007301944336
434	0.0007290327868
435	0.0007281481851
436	0.0007273681054
437	0.0007263265012
438	0.0007252079956
439	0.0007245077772
440	0.0007234506005
441	0.0007223092733
442	0.0007212466877
443	0.0007206398327
444	0.0007198871016
445	0.0007189572813
446	0.0007177189525
447	0.0007170113351
448	0.0007163916052
449	0.0007158679548
450	0.0007149100747
451	0.0007136361076
452	0.0007128569741
453	0.0007119097249
454	0.0007111039256
455	0.0007102054679
456	0.0007093237232
457	0.0007090244805
458	0.0007084371448
459	0.0007075756774
460	0.0007068020526
461	0.0007058962514
462	0.000705400679
463	0.0007046355304
464	0.0007039776948
465	0.00070327077
466	0.0007020305395
467	0.0007012729606
468	0.0007005219337
469	0.0006996932845
470	0.0006994273922
471	0.0006984993086
472	0.0006978697485
473	0.0006969192765
474	0.0006955485075
475	0.0006946270343
476	0.0006939202542
477	0.0006928872177
478	0.0006922256311
479	0.0006913461285
480	0.0006902518927
481	0.0006895924419
482	0.0006885058974
483	0.0006879476701
484	0.0006872401861
485	0.0006867488684
486	0.0006861057815
487	0.0006852768223
488	0.0006847733483
489	0.0006839765375
490	0.0006830192119
491	0.0006822933112
492	0.000681657945
493	0.0006806873506
494	0.0006799450334
495	0.0006793260109
496	0.0006788143079
497	0.0006780794285
498	0.0006768566544
499	0.0006758021811
500	0.0006749244222
501	0.000673841413
502	0.0006732533902
503	0.0006721773257
504	0.0006717133365
505	0.0006711786566
506	0.000670434236
507	0.0006693022216
508	0.0006686672794
509	0.0006677751204
510	0.0006672773181
511	0.0006665387407
512	0.000665768611
513	0.0006651141978
514	0.0006644794749
515	0.000663884237
516	0.0006630943471
517	0.0006623831767
518	0.0006614414642
519	0.0006605064624
520	0.0006598121746
521	0.0006591709032
522	0.0006584408669
523	0.0006577222086
524	0.0006568159397
525	0.0006557375567
526	0.0006548298236
527	0.000654108326
528	0.0006532570369
529	0.0006526353955
530	0.0006516206599
531	0.0006508475194
532	0.0006504711578
533	0.0006499303344
534	0.0006493066689
535	0.0006486533229
536	0.0006479475018
537	0.0006472453105
538	0.0006466788457
539	0.0006461346441
540	0.000645603858
541	0.0006452366878
542	0.0006451794932
543	0.0006447900251
544	0.0006437933828
545	0.0006429335757
546	0.0006423940395
547	0.0006417755402
548	0.0006412518594
549	0.0006401822077
550	0.0006395663624
551	0.0006390581179
552	0.0006381986905
553	0.0006377868186
554	0.0006371342391
555	0.0006363869286
556	0.0006356000712
557	0.0006349498146
558	0.0006344402195
559	0.0006339299805
560	0.0006333809121
561	0.0006326147883
562	0.0006318220127
563	0.0006310169414
564	0.0006301128456
565	0.0006294357303
566	0.0006283898649
567	0.0006280014821
568	0.0006274423004
569	0.0006265930924
570	0.0006258110018
571	0.0006247877489
572	0.0006242980771
573	0.0006236969547
574	0.0006231537848
575	0.0006226689742
576	0.0006222252402
577	0.000621696591
578	0.0006212217664
579	0.0006203510921
580	0.0006197107896
581	0.0006190659298
582	0.0006188310082
583	0.0006179350652
584	0.0006172067972
585	0.0006165160949
586	0.0006160565349
587	0.0006155653502
588	0.0006151158388
589	0.0006143364904
590	0.0006140452215
591	0.0006136188364
592	0.0006128950889
593	0.0006121737842
594	0.000611875159
595	0.0006111014653
596	0.0006105097873
597	0.0006099931479
598	0.0006091002909
599	0.0006082979079
600	0.0006077498063
601	0.0006072403151
602	0.0006068055572
603	0.0006061122449
604	0.0006056181413
605	0.0006052360962
606	0.0006046866706
607	0.0006039858683
608	0.0006033715435
609	0.0006027373464
610	0.0006023406521
611	0.0006018278484
612	0.0006013695024
613	0.0006010244366
614	0.0006003682046
615	0.0006001678377
616	0.0005994372751
617	0.0005988555773
618	0.0005983075243
619	0.0005976986213
620	0.0005971883179
621	0.0005966879787
622	0.0005960156283
623	0.0005954968315
624	0.0005950014852
625	0.0005944109987
626	0.000594110412
627	0.0005937560862
628	0.0005931629614
629	0.0005924385017
630	0.0005917000369
631	0.0005911223159
632	0.0005902667859
633	0.0005898425628
634	0.0005893498438
635	0.0005890108084
636	0.0005882866446
637	0.0005876907698
638	0.000587318131
639	0.0005867532658
640	0.0005860942192
641	0.0005856398466
642	0.0005853732041
643	0.0005849895971
644	0.0005845109383
645	0.0005836771036
646	0.000583107062
647	0.0005827475318
648	0.0005824653019
649	0.0005821225323
650	0.0005816853688
651	0.0005810541356
652	0.0005806301959
653	0.000579904414
654	0.0005795776519
655	0.0005790820321
656	0.0005783192747
657	0.0005778735935
658	0.0005772331398
659	0.0005768494606
660	0.0005763262657
661	0.0005756713618
662	0.000574955191
663	0.0005743973379
664	0.000573715372
665	0.0005732908666
666	0.0005729971077
667	0.0005725932704
668	0.0005719920454
669	0.0005714091254
670	0.0005708128539
671	0.0005705064677
672	0.0005701615796
673	0.0005695433236
674	0.0005689722957
675	0.0005684636965
676	0.0005679712765
677	0.0005675036303
678	0.000566940028
679	0.0005667052567
680	0.0005660124327
681	0.0005658593928
682	0.0005654656291
683	0.0005651484863
684	0.0005645004594
685	0.0005639902847
686	0.0005633740658
687	0.0005629785326
688	0.000562545254
689	0.0005620443834
690	0.0005615197704
691	0.0005610285245
692	0.0005606494151
693	0.0005600531806
694	0.0005591723478
695	0.0005588115683
696	0.0005584152884
697	0.000557816267
698	0.000557269587
699	0.0005566744255
700	0.0005560548879
701	0.0005557589304
702	0.000555397676
703	0.0005548121166
704	0.0005542026238
705	0.0005536480272
706	0.0005531344175
707	0.0005524777932
708	0.0005521015454
709	0.0005515595286
710	0.0005511526159
711	0.0005507393405
712	0.0005504849726
713	0.0005500818253
714	0.0005496056305
715	0.0005492640572
716	0.0005489411887
717	0.0005480807627
718	0.0005475571975
719	0.0005468229569
720	0.0005463863315
721	0.0005461714112
722	0.0005456785988
723	0.0005451174012
724	0.0005446950398
725	0.0005443172394
726	0.0005438546862
727	0.0005434419074
728	0.0005431481256
729	0.0005425401692
730	0.000542238664
731	0.0005416614661
732	0.0005412134554
733	0.0005408898202
734	0.0005404540178
735	0.0005402635872
736	0.0005400517103
737	0.0005396067341
738	0.0005390597132
739	0.0005386321609
740	0.0005382781267
741	0.0005378497946
742	0.0005374133605
743	0.0005369487535
744	0.000536336738
745	0.0005359100857
746	0.0005357353026
747	0.0005351026007
748	0.0005345683921
749	0.0005342981706
750	0.0005338676238
751	0.000533418435
752	0.0005328132928
753	0.0005325414651
754	0.0005320815282
755	0.0005316528093
756	0.0005313144263
757	0.000530762303
758	0.0005303900208
759	0.0005299382387
760	0.0005296355905
761	0.000529290071
762	0.0005290425045
763	0.0005285482009
764	0.0005280301496
765	0.0005275481772
766	0.0005270944444
767	0.0005268015229
768	0.0005262681217
769	0.0005259155405
770	0.0005254106541
771	0.0005248167057
772	0.0005245936411
773	0.0005240805084
774	0.0005236313781
775	0.0005233628788
776	0.0005230110803
777	0.0005227437253
778	0.0005225031979
779	0.0005219441435
780	0.0005214716643
781	0.0005211389663
782	0.0005206201795
783	0.000520142973
784	0.0005198629697
785	0.0005196889412
786	0.0005193549374
787	0.000518913909
788	0.0005185221484
789	0.0005180071221
790	0.000517786953
791	0.0005170993026
792	0.0005168171025
793	0.0005162999293
794	0.0005160670091
795	0.0005158213038
796	0.0005154852378
797	0.0005150913844
798	0.0005146762265
799	0.000514124926
800	0.0005138100608
801	0.0005135196135
802	0.0005130936425
803	0.0005128824515
804	0.0005125615785
805	0.000512145294
806	0.0005118035079
807	0.0005115482414
808	0.0005112894446
809	0.0005109203479
810	0.0005105214346
811	0.0005100811269
812	0.000509721225
813	0.0005092290728
814	0.0005088952694
815	0.0005085035126
816	0.0005080289932
817	0.0005078631246
818	0.0005074088552
819	0.000507076404
820	0.0005069517093
821	0.0005065347181
822	0.0005060715058
823	0.0005058184767
824	0.0005053632005
825	0.0005049769336
826	0.0005047321912
827	0.0005042400999
828	0.0005039757529
829	0.0005035189217
830	0.0005031081454
831	0.0005025056455
832	0.0005021630353
833	0.0005018276178
834	0.0005014691274
835	0.0005013100138
836	0.0005006765877
837	0.0005004461776
838	0.0005001338793
839	0.0004997243333
840	0.0004992004416
841	0.0004988651436
842	0.0004986337922
843	0.0004984047725
844	0.0004978920365
845	0.0004977162994
846	0.0004973400481
847	0.0004969225251
848	0.0004965214265
849	0.000496385312
850	0.0004960474381
851	0.0004955919013
852	0.0004951646805
853	0.0004947885466
854	0.0004945445785
855	0.0004942889841
856	0.0004937285475
857	0.0004934576568
858	0.0004931066713
859	0.0004927828191
860	0.0004924432307
861	0.0004922566876
862	0.0004918780029
863	0.0004915293968
864	0.0004912687517
865	0.0004909569645
866	0.0004906061986
867	0.0004902060588
868	0.0004900412739
869	0.0004897162509
870	0.0004893992237
871	0.0004889663193
872	0.000488641471
873	0.0004883984612
874	0.0004879541268
875	0.0004877644858
876	0.0004873023864
877	0.0004870121296
878	0.0004865818421
879	0.0004863903895
880	0.000486219413
881	0.0004857158949
882	0.0004855433911
883	0.0004852347926
884	0.000484602825
885	0.0004840436308
886	0.0004837002466
887	0.0004833596143
888	0.0004829024472
889	0.0004823329384
890	0.0004819932889
891	0.0004815975496
892	0.0004813576355
893	0.0004811057441
894	0.0004808120216
895	0.0004805500302
896	0.0004801512575
897	0.0004800012467
898	0.0004797973825
899	0.0004791862775
900	0.0004787720189
901	0.0004784823299
902	0.0004783425432
903	0.0004779543536
904	0.0004777869671
905	0.0004773698749
906	0.0004770822929
907	0.0004766954551
908	0.0004763284928
909	0.0004760276463
910	0.000475795439
911	0.0004753949012
912	0.0004751335598
913	0.0004748184483
914	0.0004745868537
915	0.0004743646143
916	0.0004740137551
917	0.0004735194353
918	0.0004732161492
919	0.0004730487163
920	0.0004725986223
921	0.0004721820252
922	0.0004718458667
923	0.0004715500769
924	0.0004713413637
925	0.0004709413858
926	0.0004706934409
927	0.0004702983961
928	0.0004700719124
929	0.0004696691841
930	0.0004693077051
931	0.0004689061448
932	0.000468695159
933	0.0004684845136
934	0.000468124653
935	0.0004678539801
936	0.0004674646031
937	0.0004670505656
938	0.0004666343287
939	0.0004662027302
940	0.000465984839
941	0.0004655240558
942	0.000465015372
943	0.0004646836643
944	0.0004643238853
945	0.0004640511457
946	0.0004638373604
947	0.0004634078883
948	0.0004631573343
949	0.0004629578186
950	0.0004627074409
951	0.0004623975948
952	0.0004621930934
953	0.0004618894949
954	0.0004616484758
955	0.0004613680534
956	0.0004610117596
957	0.0004606055477
958	0.0004602892719
959	0.0004601335144
960	0.0004598553136
961	0.000459608833
962	0.0004594112685
963	0.0004590652332
964	0.0004588217326
965	0.0004584470166
966	0.0004582221974
967	0.0004580301781
968	0.0004575495975
969	0.0004571856755
970	0.000456915497
971	0.000456550625
972	0.0004561461732
973	0.0004558990693
974	0.0004557491838
975	0.0004555344238
976	0.0004553205006
977	0.0004551472396
978	0.0004549518144
979	0.0004546343952
980	0.0004543636786
981	0.0004539174086
982	0.0004537801762
983	0.0004534480027
984	0.0004532307452
985	0.0004530443457
986	0.0004527972513
987	0.0004526107118
988	0.0004522091212
989	0.0004519895662
990	0.0004515457535
991	0.0004512931844
992	0.0004511174634
993	0.000450803903
994	0.0004503128235
995	0.0004500366847
996	0.0004495316561
997	0.0004493237296
998	0.0004489917624
999	0.0004484898147
